combined_FIPS,NAMELSAD,year,pct_developed_2004,pct_suburban_2004,pct_forest_2004,pct_undeveloped_2004,pct_agri_2004
22105,Tangipahoa Parish,2004,0.09218087742356479,0.0842553868843333,0.49993470176736154,0.7014388916273595,0.20187663163134334
51179,Stafford County,2004,0.14622086845647092,0.131315564084566,0.7011739553214371,0.7470721953544083,0.10182178804407323
26109,Menominee County,2004,0.045387898689175456,0.0427581334454515,0.7987324837543973,0.8415022592164856,0.11082534580115702
18073,Jasper County,2004,0.061895513993717045,0.05552244556790534,0.10161797012643596,0.11708610012335974,0.8202577193053324
13025,Brantley County,2004,0.049914941256305134,0.048756328589432074,0.7283358194252906,0.9073500761463386,0.04108618764834464
13171,Lamar County,2004,0.0725110068785893,0.06681733692216253,0.6091375074294064,0.6720972315286974,0.25254492661449995
18151,Steuben County,2004,0.09850456056399559,0.08441485683371569,0.275950622090582,0.28895153997553064,0.6114698269373767
48361,Orange County,2004,0.19548164288520656,0.1681514396230715,0.42135206288741334,0.642371663127892,0.15993886977137006
39047,Fayette County,2004,0.057012415885074746,0.051602184976659235,0.05173057204140569,0.053132558788436944,0.8893440448087975
25015,Hampshire County,2004,0.10807045444355654,0.08928189953239601,0.7883742519786796,0.7999628132195049,0.09005134940540711
21003,Allen County,2004,0.05617141357265477,0.053892576885596566,0.5042514484088872,0.5172486617114205,0.425909146220661
37001,Alamance County,2004,0.16959843176075234,0.14572804595305702,0.48067705212702216,0.5156978599525881,0.3140915218693829
20073,Greenwood County,2004,0.028470988049466912,0.02777418084020873,0.0804634087857426,0.7770335756264334,0.19397778199592763
25025,Suffolk County,2004,0.8738646000877321,0.17401374469951747,0.056177803772481355,0.10172832285421846,0.0041117122386313786
16051,Jefferson County,2004,0.024676537323885143,0.023823358328200515,0.02295590682143566,0.5888466986413203,0.385688921423166
48177,Gonzales County,2004,0.03591234053690491,0.03415694520092407,0.19329875627678658,0.5072589953812772,0.456025209291488
47115,Marion County,2004,0.05491767142747178,0.0508505769647943,0.7686031783797401,0.8231051832361812,0.12030678152313108
26007,Alpena County,2004,0.06262715553888623,0.05300644837620794,0.7019377690089617,0.7366501005184509,0.1867683468785011
21231,Wayne County,2004,0.055683430434388864,0.051368219277326654,0.7183196486249886,0.7283122528451113,0.21195022187339632
47185,White County,2004,0.06991906848434826,0.06236047484254084,0.51345257944971,0.5517699499048137,0.3774505187704614
48147,Fannin County,2004,0.04784208268845691,0.04550685528699703,0.22469239297134835,0.6360869588995289,0.31441817367872926
20043,Doniphan County,2004,0.047523909979702,0.0442886393249364,0.17042962621544244,0.18226185305666598,0.7697878903376204
48265,Kerr County,2004,0.04151055530312202,0.03837989028836645,0.2648304878221345,0.9545097644611662,0.0036746636563312167
12053,Hernando County,2004,0.24934072369464017,0.22346625511513718,0.5061171720213488,0.5969442009382969,0.14365744705339867
12129,Wakulla County,2004,0.05591085827732791,0.054270635116012385,0.8044944957294502,0.9364275655279102,0.003979175704002543
12131,Walton County,2004,0.06849647298916017,0.06456968495980045,0.6345191911125571,0.8459663253854407,0.07752358323926328
28017,Chickasaw County,2004,0.042841723130079,0.04032781921102629,0.4430101539949303,0.5146065283356672,0.44224823806942226
26035,Clare County,2004,0.07672128687263698,0.07252528396212896,0.6860932211364882,0.7707396762152078,0.1515647671070768
20157,Republic County,2004,0.041445477656717244,0.03986251928988022,0.046054194985164616,0.3131245871650399,0.6453406997801123
12127,Volusia County,2004,0.19912799397561856,0.17699346888609424,0.5578613571216593,0.7386441945288563,0.05605363529615645
40017,Canadian County,2004,0.07238680610324848,0.060269423519987084,0.08270249458172131,0.5238904948798042,0.4026079929702103
13115,Floyd County,2004,0.11205273905405876,0.09970977407984183,0.6174268000527063,0.6916928206805255,0.1942253849026538
32001,Churchill County,2004,0.007534863063205769,0.006795136530381566,0.06276377811754924,0.8478042827572422,0.018327477338332718
31181,Webster County,2004,0.03592007996130591,0.03538906794951077,0.028533247724082517,0.5038581815599859,0.4600572764727694
17067,Hancock County,2004,0.058651665336637404,0.05028954386996514,0.17909325255155614,0.1811757983675641,0.7597630272866003
46067,Hutchinson County,2004,0.04155174005155867,0.04012561255438667,0.0037009768672847123,0.10154568695170614,0.8559362235096388
41013,Crook County,2004,0.010933654542243475,0.010533893162575615,0.2288796626093278,0.9628442386417958,0.025940979029266918
50011,Franklin County,2004,0.0620377581496815,0.05185182337349636,0.6209811802415054,0.6432044887095729,0.2929222417624424
26103,Marquette County,2004,0.03835934787827087,0.0328723366611421,0.8429678481838274,0.9374591276289099,0.010494695557619164
9007,Middlesex County,2004,0.1751557823001186,0.1437423520774111,0.7532229522393117,0.787015004047516,0.033269639865208304
37057,Davidson County,2004,0.15492883347775835,0.13953593667267425,0.5658162989383819,0.6000293042320091,0.24438220264693936
17025,Clay County,2004,0.05580353665475517,0.05352014878371391,0.23011475544826882,0.23452277712784228,0.7095015790094489
29103,Knox County,2004,0.035215072660334475,0.03461410698016124,0.22037246088554222,0.2285826720643309,0.7355826817128625
29117,Livingston County,2004,0.04380643682676882,0.0409494810594899,0.20445273876174574,0.21840552663458077,0.7351072258782699
42117,Tioga County,2004,0.04979290598125138,0.047737483633288565,0.6988466711468667,0.716430687956528,0.23127112001005434
31043,Dakota County,2004,0.06157800037879585,0.05414807761106084,0.07319966750142048,0.23153370230855028,0.7065252846229929
26089,Leelanau County,2004,0.07038560846139687,0.0653330481028024,0.5705642092066445,0.7047267010601621,0.1796335451004194
51181,Surry County,2004,0.04187078242122513,0.04073051735632972,0.6485030126675349,0.745770738181433,0.2117952009171968
48391,Refugio County,2004,0.022211380547725597,0.020884575622704928,0.08178123111114512,0.47673343147849184,0.49997412100298894
39017,Butler County,2004,0.3004905479779852,0.23966185092127304,0.2201005025125628,0.2262009452022015,0.47091334649437666
13273,Terrell County,2004,0.043151288833566726,0.04144494580156631,0.48401950106322283,0.5354597790571028,0.4211171619729267
13063,Clayton County,2004,0.5573955966082643,0.4068738851012878,0.33056227549299905,0.36857757251423406,0.06486083620457933
56013,Fremont County,2004,0.006502089972334201,0.00599829918658984,0.12997779602752615,0.9494038992061763,0.025390919584804456
18115,Ohio County,2004,0.05784867306606437,0.05473501653625877,0.5609663628297169,0.5677502621602001,0.3740824392998306
13073,Columbia County,2004,0.14249770247019267,0.12622550058300955,0.6463620325783067,0.7704782857703294,0.08125082487071476
8115,Sedgwick County,2004,0.02997626145943734,0.029378985545922894,0.008892421712377335,0.363705448935451,0.6059135398637194
30065,Musselshell County,2004,0.004000018582266014,0.0038593508285367857,0.15212464984042479,0.9515331763131855,0.04410593749854826
42043,Dauphin County,2004,0.20458713404973022,0.15880403829158185,0.5066011045852763,0.515174777663067,0.27874788013577745
46101,Moody County,2004,0.0415180419999047,0.03964495174997366,0.00739236442242581,0.05361427226316415,0.9044160233441674
54079,Putnam County,2004,0.10111886833942989,0.08730948462572684,0.8004763449162933,0.8120495985107192,0.08398993088781495
34037,Sussex County,2004,0.11201002506265664,0.1053092731829574,0.7146258980785296,0.7320761904761904,0.1527545530492899
20039,Decatur County,2004,0.031384598640725,0.031158765419142184,0.007663559030510807,0.42698843042024026,0.5415150260718818
18123,Perry County,2004,0.05230202175422862,0.04919219151887681,0.7210203378522484,0.7325172307563304,0.21476604269545355
28145,Union County,2004,0.05725324490476266,0.05196466104107344,0.5170703361500487,0.5998478419504445,0.34269989847732785
31015,Boyd County,2004,0.0288327481908749,0.028470858083101944,0.061304574785632185,0.7343928382208025,0.23656157534148498
27095,Mille Lacs County,2004,0.04632208204376556,0.04202608005717504,0.43042148424960786,0.6226810492589654,0.33017618877455224
38099,Walsh County,2004,0.0432842233498121,0.04201323739755157,0.026848966406160774,0.0898152529191344,0.8662604079989993
39115,Morgan County,2004,0.054801899130938636,0.05333667448952323,0.7159220800195807,0.7268721366721584,0.21252833669530238
39133,Portage County,2004,0.15993913217014483,0.14007797354316343,0.4603475310753792,0.4831772436993956,0.35415526285779453
56041,Uinta County,2004,0.014082179784974062,0.012805483076390548,0.08303714091967182,0.8901498938976165,0.060732547462621564
32013,Humboldt County,2004,0.0048040577261566145,0.0046185691193614325,0.014626854733083946,0.9278941388119989,0.02040723838241264
48247,Jim Hogg County,2004,0.010767419157164547,0.010249469430411329,0.0021277852035254848,0.9581858849062475,0.02949315269237488
8017,Cheyenne County,2004,0.01501933967500138,0.014869124818986222,0.0001357786230994163,0.615088477525614,0.3698750153872685
41005,Clackamas County,2004,0.07216428725991837,0.05552820747722901,0.6873257644428218,0.78105213179923,0.1423634167978507
5113,Polk County,2004,0.0448014855847203,0.04303395385151519,0.7354793848001985,0.8205552567170861,0.13325618848598988
13193,Macon County,2004,0.04648316456845026,0.04427906494314719,0.5707442509734774,0.621588939741645,0.3313098834420257
18007,Benton County,2004,0.04806665041464051,0.04601547363964126,0.010176334483805711,0.011418331430135533,0.9403088740339667
47129,Morgan County,2004,0.042607440154007775,0.039911104237880156,0.7887219167782086,0.8688280904209084,0.0845696261258619
46043,Douglas County,2004,0.039596119580281135,0.03868508691026328,0.005788115691491502,0.061956659954641516,0.898104376015053
24047,Worcester County,2004,0.08143917084319587,0.06707042869155175,0.5207307722226544,0.599193957645734,0.3073703238615948
17185,Wabash County,2004,0.06521939276290227,0.0611091431986605,0.14602777305305406,0.14774895956382045,0.7860126678078825
18069,Huntington County,2004,0.08462247608417932,0.07688807550934247,0.13494987958882387,0.1430736445877889,0.7715242386192973
21209,Scott County,2004,0.07746195955459007,0.06350962413194762,0.3368305754697282,0.341729645110516,0.5802161598474108
19053,Decatur County,2004,0.041933294296510056,0.04092367600837103,0.23123869266904212,0.23845306522212914,0.7193444964643666
18169,Wabash County,2004,0.06824952536119676,0.06253029609382364,0.15252231812245007,0.1642839349913151,0.7656470909017464
18003,Allen County,2004,0.22779188493107497,0.18392792854206122,0.10625384780890583,0.11583103086129141,0.6534836384241931
18099,Marshall County,2004,0.08243856955749414,0.07420739521771433,0.15209509769920124,0.16263106348432171,0.7540222290245581
31171,Thomas County,2004,0.0038431911577295865,0.0036395039802037555,0.02250963117967114,0.9908204001744774,0.0038397719485145244
38085,Sioux County,2004,0.008417610367589172,0.008294319782238392,0.015357597044752619,0.8702200441920662,0.1197331706021829
48127,Dimmit County,2004,0.01692672660543373,0.015591333040058154,0.023482627098522196,0.9642272120750054,0.017233047833599212
27045,Fillmore County,2004,0.04487896228457678,0.042109523701805464,0.20840146518489314,0.24561761388791045,0.7089883955029747
45023,Chester County,2004,0.05744877103254377,0.05358110993297414,0.6977778790655721,0.802496797439871,0.1386846473825368
27073,Lac qui Parle County,2004,0.0371924193481507,0.036085149506490284,0.015210151158281717,0.13405939249617355,0.8274386023429465
49005,Cache County,2004,0.04411850365817121,0.03747396355300681,0.41010350057098716,0.7329509626129616,0.22284301123962014
55093,Pierce County,2004,0.05780136538373364,0.054915188385792096,0.31149958131127997,0.3179621080675404,0.6225708211366614
13049,Charlton County,2004,0.02688500846017615,0.025926143626914085,0.8010218618489804,0.9581639690273647,0.014155931972196958
13233,Polk County,2004,0.0928706689529204,0.08605105593827563,0.5864430970013612,0.68489517795085,0.22001277349198414
17113,McLean County,2004,0.09100535446663174,0.07150597093289543,0.028880724214101056,0.030016644883094832,0.8786055339091722
23001,Androscoggin County,2004,0.11127698752678264,0.08722613779161886,0.7389063379065018,0.7650075087380447,0.11570618315414251
16055,Kootenai County,2004,0.05416888197935665,0.04391002128943537,0.6900460672871785,0.8835628845951081,0.05947637859749956
32003,Clark County,2004,0.04355632669955392,0.021346501694912277,0.05542703318147961,0.9206650253764996,0.0009948255028225128
20147,Phillips County,2004,0.04353093898745132,0.041494068711723404,0.02142007866802328,0.5470990679125686,0.4086815504383657
31089,Holt County,2004,0.02200320311119784,0.021483015081411448,0.024603710251225992,0.7622450587910622,0.21483087249562083
29101,Johnson County,2004,0.06057311900024582,0.05576680246324773,0.2248261922820759,0.23085993062398494,0.7079206735062201
55063,La Crosse County,2004,0.10549618918294455,0.07732861302225542,0.5054627212357963,0.5399063051002542,0.3537723212400949
22021,Caldwell Parish,2004,0.0429239453599523,0.04198949999276134,0.6948522589229662,0.8178719915136567,0.13847690669628815
21061,Edmonson County,2004,0.044603886053590024,0.04407109280153739,0.6803470635957215,0.6924229434813378,0.2627832981398266
17005,Bond County,2004,0.06542638443556376,0.06223373595770749,0.2348456871296129,0.23752424955807844,0.6965673530616527
17009,Brown County,2004,0.04191648169239206,0.0369002301775411,0.4323894800085276,0.4427309385292579,0.5152670754911651
27085,McLeod County,2004,0.06348729015938158,0.04965629477631742,0.034057066034565105,0.06937503316764253,0.8665567564699015
55033,Dunn County,2004,0.051379555090529355,0.04838119544871904,0.3923352980147021,0.4195352562927253,0.5287567910258636
8027,Custer County,2004,0.0077632481926804735,0.007693211623250261,0.43450593665685844,0.9537674033824373,0.03570031868989311
29123,Madison County,2004,0.03501968981358814,0.033456561144967215,0.7757737486909674,0.7972208553608304,0.16584725078612053
48353,Nolan County,2004,0.0337928108417666,0.029408843657783436,0.05176589668510285,0.8421223865433022,0.12340329187571467
42127,Wayne County,2004,0.07014249456887016,0.06787960313244341,0.76557891750585,0.7858783008036739,0.14215518275442535
36091,Saratoga County,2004,0.111370991669911,0.09804404982617779,0.7341789194037734,0.7504146178741037,0.1344815432874781
48041,Brazos County,2004,0.11938102033535497,0.08961232013319063,0.26988286359852537,0.2990813414199072,0.5790599357830896
40095,Marshall County,2004,0.05131374039846883,0.04806850979725062,0.3455301248187304,0.820074378091451,0.12753201763495714
24001,Allegany County,2004,0.09256504203473559,0.0804711829218757,0.7952192412001953,0.8139557783913969,0.08573855174026677
54103,Wetzel County,2004,0.0459902415582503,0.04299934504501362,0.9119163052787822,0.9212833242259711,0.03251618978967807
55053,Jackson County,2004,0.03827749173578174,0.036897656146521136,0.5989930758109925,0.7211485079316768,0.23995048514413417
41007,Clatsop County,2004,0.0619548019200663,0.05750884263041731,0.6605641238987437,0.9192522066894896,0.011485812527881228
53041,Lewis County,2004,0.047305882975398526,0.04351639322222855,0.6829542638915431,0.8754078392449123,0.07194074668589505
36003,Allegany County,2004,0.05487032284209104,0.053475955693637715,0.708861610158044,0.7195677428069701,0.22453667432122112
19031,Cedar County,2004,0.05116553902914883,0.04731153481004107,0.0782396484437161,0.09299391514104827,0.8554490203154903
18117,Orange County,2004,0.051656906504376404,0.04963930339597942,0.5990818948409244,0.6089235852406849,0.3369301446268044
13089,DeKalb County,2004,0.623080915078187,0.4944215017749473,0.31798410506549124,0.3404922227154429,0.02182868102585871
13227,Pickens County,2004,0.10504284831875071,0.10091393754760092,0.7451859359164262,0.8071345898975119,0.08602197288172185
30015,Chouteau County,2004,0.012842262873795352,0.012736324235168045,0.028338061384098803,0.5287780301444376,0.4578655724335775
31017,Brown County,2004,0.010316158321731703,0.009880163108769453,0.03644828010378813,0.9158342424949618,0.07314459176247831
47013,Campbell County,2004,0.07934615240169753,0.07053207993043499,0.7952815389815427,0.8315381148689445,0.08584981698738411
37069,Franklin County,2004,0.06934154257417999,0.06646641237926977,0.6196964903362495,0.6812487335989961,0.248720090718747
24510,Baltimore city,2004,0.9093744150031483,0.44806078861830123,0.07499872364323276,0.07707067612872484,0.00635200217831555
20111,Lyon County,2004,0.05077453548124965,0.04490133106599437,0.06676320315092465,0.6070018547607366,0.3415779418907103
19027,Carroll County,2004,0.05579443948225241,0.05131564567954523,0.010476567837303052,0.018780285736787833,0.924803762772896
22107,Tensas Parish,2004,0.03291410175888437,0.03205403130679473,0.36459963835591835,0.37758071507892327,0.589158621976009
47123,Monroe County,2004,0.06173592461796914,0.0574142022246924,0.6990965261177838,0.7286884108106454,0.2091772660351312
20075,Hamilton County,2004,0.024494566797943186,0.024249425854105222,0.008640259326340133,0.4149144726610311,0.5603172256321881
