"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007"
"id","Label for GEO_ID","Total races tallied","Total races tallied!!White alone or in combination with one or more other races","Total races tallied!!Black or African American alone or in combination with one or more other races","Total races tallied!!American Indian and Alaska Native alone or in combination with one or more other races","Total races tallied!!Asian alone or in combination with one or more other races","Total races tallied!!Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races","Total races tallied!!Some other race alone or in combination with one or more other races"
"0500000US46123","Tripp County, South Dakota","6505","5694","13","782","7","2","7"
"0500000US46125","Turner County, South Dakota","8887","8786","23","43","24","0","11"
"0500000US46127","Union County, South Dakota","12700","12292","58","87","191","8","64"
"0500000US46129","Walworth County, South Dakota","6057","5252","9","776","11","2","7"
"0500000US46135","Yankton County, South Dakota","21870","20759","316","469","123","9","194"
"0500000US46137","Ziebach County, South Dakota","2548","691","0","1844","3","0","10"
"0500000US47001","Anderson County, Tennessee","72245","67397","3059","639","741","32","377"
"0500000US47003","Bedford County, Tennessee","38039","33025","3328","246","212","29","1199"
"0500000US47005","Benton County, Tennessee","16658","16057","360","113","63","6","59"
"0500000US47007","Bledsoe County, Tennessee","12515","11815","488","133","27","9","43"
"0500000US47009","Blount County, Tennessee","106909","101232","3310","879","916","45","527"
"0500000US47011","Bradley County, Tennessee","89165","82798","3794","820","643","60","1050"
"0500000US47013","Campbell County, Tennessee","40220","39457","150","390","90","34","99"
"0500000US47015","Cannon County, Tennessee","12930","12522","200","111","25","3","69"
"0500000US47017","Carroll County, Tennessee","29809","26132","3176","218","79","16","188"
"0500000US47019","Carter County, Tennessee","57217","55744","677","350","210","22","214"
"0500000US47021","Cheatham County, Tennessee","36168","35024","577","275","96","25","171"
"0500000US47023","Chester County, Tennessee","15714","13851","1592","104","66","12","89"
"0500000US47025","Claiborne County, Tennessee","30092","29422","247","175","163","6","79"
"0500000US47027","Clay County, Tennessee","8055","7777","137","75","17","9","40"
"0500000US47029","Cocke County, Tennessee","33899","32588","740","340","78","19","134"
"0500000US47031","Coffee County, Tennessee","48520","45310","1909","326","425","34","516"
"0500000US47033","Crockett County, Tennessee","14630","11999","2110","79","15","6","421"
"0500000US47035","Cumberland County, Tennessee","47185","46279","84","354","165","18","285"
"0500000US47037","Davidson County, Tennessee","581757","390656","151501","4159","16058","759","18624"
"0500000US47039","Decatur County, Tennessee","11826","11126","431","80","33","6","150"
"0500000US47041","DeKalb County, Tennessee","17596","16809","279","134","30","14","330"
"0500000US47043","Dickson County, Tennessee","43616","40661","2125","378","177","12","263"
"0500000US47045","Dyer County, Tennessee","37582","32075","4926","202","159","17","203"
"0500000US47047","Fayette County, Tennessee","29036","18198","10398","200","91","9","140"
"0500000US47049","Fentress County, Tennessee","16687","16561","18","71","24","6","7"
"0500000US47051","Franklin County, Tennessee","39710","36588","2276","288","211","31","316"
"0500000US47053","Gibson County, Tennessee","48531","38210","9605","266","112","20","318"
"0500000US47055","Giles County, Tennessee","29715","25696","3572","206","139","5","97"
"0500000US47057","Grainger County, Tennessee","20790","20455","81","121","26","7","100"
"0500000US47059","Greene County, Tennessee","63280","60998","1409","323","198","25","327"
"0500000US47061","Grundy County, Tennessee","14437","14194","23","127","33","2","58"
"0500000US47063","Hamblen County, Tennessee","58738","53261","2626","337","400","47","2067"
"0500000US47065","Hamilton County, Tennessee","311667","237968","63285","2220","4555","364","3275"
"0500000US47067","Hancock County, Tennessee","6852","6707","38","60","10","2","35"
"0500000US47069","Hardeman County, Tennessee","28342","16280","11617","187","123","16","119"
"0500000US47071","Hardin County, Tennessee","25769","24439","1001","157","62","8","102"
"0500000US47073","Hawkins County, Tennessee","53882","52373","907","270","162","18","152"
"0500000US47075","Haywood County, Tennessee","19923","9341","10152","60","34","14","322"
"0500000US47077","Henderson County, Tennessee","25767","23316","2141","149","49","4","108"
"0500000US47079","Henry County, Tennessee","31422","28033","2906","185","119","12","167"
"0500000US47081","Hickman County, Tennessee","22506","21082","1043","252","39","7","83"
"0500000US47083","Houston County, Tennessee","8167","7725","294","53","17","11","67"
"0500000US47085","Humphreys County, Tennessee","18088","17263","562","124","63","10","66"
"0500000US47087","Jackson County, Tennessee","11059","10906","23","93","13","6","18"
"0500000US47089","Jefferson County, Tennessee","44661","42698","1131","325","153","28","326"
"0500000US47091","Johnson County, Tennessee","17582","16946","428","113","33","10","52"
"0500000US47093","Knox County, Tennessee","386875","340583","34567","2701","5792","263","2969"
"0500000US47095","Lake County, Tennessee","8049","5354","2517","74","30","4","70"
"0500000US47097","Lauderdale County, Tennessee","27329","17459","9338","272","63","10","187"
"0500000US47099","Lawrence County, Tennessee","40232","38938","660","290","123","27","194"
"0500000US47101","Lewis County, Tennessee","11465","11122","187","70","29","1","56"
"0500000US47103","Lincoln County, Tennessee","31739","28639","2429","372","136","22","141"
"0500000US47105","Loudon County, Tennessee","39497","37852","513","360","137","17","618"
"0500000US47107","McMinn County, Tennessee","49557","45925","2360","391","396","27","458"
"0500000US47109","McNairy County, Tennessee","24920","22958","1596","173","55","28","110"
"0500000US47111","Macon County, Tennessee","20483","20036","53","142","63","18","171"
"0500000US47113","Madison County, Tennessee","92686","60502","30167","422","750","40","805"
"0500000US47115","Marion County, Tennessee","28010","26403","1205","192","83","10","117"
"0500000US47117","Marshall County, Tennessee","26984","24130","2156","152","110","10","426"
"0500000US47119","Maury County, Tennessee","70423","58030","10245","511","318","38","1281"
"0500000US47121","Meigs County, Tennessee","11154","10891","148","62","31","0","22"
"0500000US47123","Monroe County, Tennessee","39475","37429","971","424","204","19","428"
"0500000US47125","Montgomery County, Tennessee","138991","101780","27468","1655","3604","520","3964"
"0500000US47127","Moore County, Tennessee","5777","5536","165","31","11","1","33"
"0500000US47129","Morgan County, Tennessee","19884","19224","444","120","38","5","53"
"0500000US47131","Obion County, Tennessee","32695","28807","3292","143","96","21","336"
"0500000US47133","Overton County, Tennessee","20219","19930","61","137","26","14","51"
"0500000US47135","Perry County, Tennessee","7698","7432","139","78","11","11","27"
"0500000US47137","Pickett County, Tennessee","4968","4925","9","25","2","0","7"
"0500000US47139","Polk County, Tennessee","16219","15947","28","181","33","8","22"
"0500000US47141","Putnam County, Tennessee","62928","59444","1190","385","692","84","1133"
"0500000US47143","Rhea County, Tennessee","28725","27391","655","278","116","16","269"
"0500000US47145","Roane County, Tennessee","52588","50046","1562","539","269","31","141"
"0500000US47147","Robertson County, Tennessee","54918","48913","4799","399","240","27","540"
"0500000US47149","Rutherford County, Tennessee","184375","157903","18028","1180","4045","161","3058"
"0500000US47151","Scott County, Tennessee","21320","21006","24","206","36","2","46"
"0500000US47153","Sequatchie County, Tennessee","11425","11271","25","81","21","3","24"
"0500000US47155","Sevier County, Tennessee","71805","69812","477","622","467","31","396"
"0500000US47157","Shelby County, Tennessee","907503","431807","439630","4403","17005","764","13894"
"0500000US47159","Smith County, Tennessee","17882","17058","486","156","44","9","129"
"0500000US47161","Stewart County, Tennessee","12514","11911","172","158","205","14","54"
"0500000US47163","Sullivan County, Tennessee","154198","148767","3186","853","809","62","521"
"0500000US47165","Sumner County, Tennessee","131763","120476","7896","882","1073","107","1329"
"0500000US47167","Tipton County, Tennessee","51852","40400","10343","471","311","63","264"
"0500000US47169","Trousdale County, Tennessee","7313","6335","844","43","8","2","81"
"0500000US47171","Unicoi County, Tennessee","17791","17419","30","107","40","8","187"
"0500000US47173","Union County, Tennessee","17969","17687","25","167","39","10","41"
"0500000US47175","Van Buren County, Tennessee","5537","5482","7","32","4","1","11"
"0500000US47177","Warren County, Tennessee","38659","35423","1286","222","204","33","1491"
"0500000US47179","Washington County, Tennessee","108303","101423","4489","668","947","43","733"
"0500000US47181","Wayne County, Tennessee","16949","15585","1165","98","54","4","43"
"0500000US47183","Weakley County, Tennessee","35184","31757","2503","168","512","6","238"
"0500000US47185","White County, Tennessee","23300","22498","418","143","83","21","137"
"0500000US47187","Williamson County, Tennessee","127766","116894","6832","564","1852","56","1568"
"0500000US47189","Wilson County, Tennessee","89670","82019","5823","618","547","60","603"
"0500000US48001","Anderson County, Texas","55700","37100","13091","542","325","42","4600"
"0500000US48003","Andrews County, Texas","13380","10374","244","176","104","8","2474"
"0500000US48005","Angelina County, Texas","81324","61191","12056","589","626","32","6830"
"0500000US48007","Aransas County, Texas","23050","20167","373","311","696","20","1483"
"0500000US48009","Archer County, Texas","8978","8573","17","128","18","7","235"
"0500000US48011","Armstrong County, Texas","2166","2068","7","23","0","0","68"
"0500000US48013","Atascosa County, Texas","39993","29540","286","480","197","35","9455"
"0500000US48015","Austin County, Texas","23981","19244","2614","166","94","9","1854"
"0500000US48017","Bailey County, Texas","6773","4559","96","81","16","8","2013"
"0500000US48019","Bandera County, Texas","17990","16903","81","302","82","20","602"
"0500000US48021","Bastrop County, Texas","59021","47383","5327","808","404","68","5031"
"0500000US48023","Baylor County, Texas","4141","3768","142","40","23","7","161"
"0500000US48025","Bee County, Texas","33060","22546","3263","232","248","31","6740"
"0500000US48027","Bell County, Texas","247891","157776","52225","3466","8585","1862","23977"
"0500000US48029","Bexar County, Texas","1445882","1002954","107853","18302","30287","2750","283736"
"0500000US48031","Blanco County, Texas","8557","7791","74","129","24","3","536"
"0500000US48033","Borden County, Texas","750","680","1","9","2","0","58"
"0500000US48035","Bosque County, Texas","17469","15846","369","219","32","9","994"
"0500000US48037","Bowie County, Texas","90384","66295","21235","1071","537","69","1177"
"0500000US48039","Brazoria County, Texas","247335","191169","21374","2530","5574","178","26510"
"0500000US48041","Brazos County, Texas","155551","116074","16816","1169","6739","211","14542"
"0500000US48043","Brewster County, Texas","9145","7428","138","152","59","10","1358"
"0500000US48045","Briscoe County, Texas","1834","1534","48","12","7","0","233"
"0500000US48047","Brooks County, Texas","8119","6173","24","48","8","10","1856"
"0500000US48049","Brown County, Texas","38323","33492","1606","400","189","22","2614"
"0500000US48051","Burleson County, Texas","16797","12498","2531","150","59","4","1555"
"0500000US48053","Burnet County, Texas","34711","31117","594","438","155","31","2376"
"0500000US48055","Caldwell County, Texas","33108","23372","2877","351","182","21","6305"
"0500000US48057","Calhoun County, Texas","21136","16531","596","177","725","28","3079"
"0500000US48059","Callahan County, Texas","13089","12392","48","139","71","13","426"
"0500000US48061","Cameron County, Texas","343090","276276","2030","2140","2010","211","60423"
"0500000US48063","Camp County, Texas","11679","8142","2247","98","24","14","1154"
"0500000US48065","Carson County, Texas","6614","6196","53","107","11","4","243"
"0500000US48067","Cass County, Texas","30771","24073","6028","318","76","15","261"
"0500000US48069","Castro County, Texas","8458","6386","212","132","3","3","1722"
"0500000US48071","Chambers County, Texas","26358","21582","2616","234","221","9","1696"
"0500000US48073","Cherokee County, Texas","47306","35240","7607","415","254","52","3738"
"0500000US48075","Childress County, Texas","7840","5333","1116","61","28","9","1293"
"0500000US48077","Clay County, Texas","11168","10650","50","218","20","2","228"
"0500000US48079","Cochran County, Texas","3825","2480","192","37","9","2","1105"
"0500000US48081","Coke County, Texas","3920","3482","79","48","8","3","300"
"0500000US48083","Coleman County, Texas","9419","8329","225","113","41","4","707"
"0500000US48085","Collin County, Texas","502585","409197","25366","4777","37215","562","25468"
"0500000US48087","Collingsworth County, Texas","3277","2628","176","84","10","0","379"
"0500000US48089","Colorado County, Texas","20772","15156","3075","142","80","14","2305"
"0500000US48091","Comal County, Texas","79604","70923","909","813","519","50","6390"
"0500000US48093","Comanche County, Texas","14291","12474","83","178","33","3","1520"
"0500000US48095","Concho County, Texas","4019","3541","43","33","5","4","393"
"0500000US48097","Cooke County, Texas","36967","32851","1200","581","188","23","2124"
"0500000US48099","Coryell County, Texas","77848","51006","17363","1206","2030","584","5659"
"0500000US48101","Cottle County, Texas","1939","1576","199","18","0","0","146"
"0500000US48103","Crane County, Texas","4099","3039","126","44","17","0","873"
"0500000US48105","Crockett County, Texas","4197","3218","36","43","11","2","887"
"0500000US48107","Crosby County, Texas","7200","4614","291","66","13","6","2210"
"0500000US48109","Culberson County, Texas","3041","2110","22","24","22","0","863"
"0500000US48111","Dallam County, Texas","6381","5263","118","99","27","8","866"
"0500000US48113","Dallas County, Texas","2281567","1343900","462609","22777","98563","2920","350798"
"0500000US48115","Dawson County, Texas","15259","11106","1325","92","44","4","2688"
"0500000US48117","Deaf Smith County, Texas","18977","13761","314","206","68","33","4595"
"0500000US48119","Delta County, Texas","5426","4765","467","97","10","2","85"
"0500000US48121","Denton County, Texas","443004","362067","27214","5192","19659","531","28341"
"0500000US48123","DeWitt County, Texas","20378","15588","2265","171","72","9","2273"
"0500000US48125","Dickens County, Texas","2793","2170","231","26","4","8","354"
"0500000US48127","Dimmit County, Texas","10507","8116","114","96","79","7","2095"
"0500000US48129","Donley County, Texas","3865","3532","169","44","6","0","114"
"0500000US48131","Duval County, Texas","13533","10918","81","103","21","7","2403"
"0500000US48133","Eastland County, Texas","18531","16877","429","168","44","7","1006"
"0500000US48135","Ector County, Texas","124643","92363","5972","1642","1003","96","23567"
"0500000US48137","Edwards County, Texas","2212","1837","30","27","4","1","313"
"0500000US48139","Ellis County, Texas","113509","91693","9923","1231","574","55","10033"
"0500000US48141","El Paso County, Texas","701986","521892","23482","7684","9043","1211","138674"
"0500000US48143","Erath County, Texas","33566","30038","318","402","226","31","2551"
"0500000US48145","Falls County, Texas","18877","11686","5146","148","41","8","1848"
"0500000US48147","Fannin County, Texas","31729","27468","2559","559","112","23","1008"
"0500000US48149","Fayette County, Texas","22062","18654","1562","136","71","16","1623"
"0500000US48151","Fisher County, Texas","4406","3698","128","34","7","0","539"
"0500000US48153","Floyd County, Texas","7912","5891","277","86","15","8","1635"
"0500000US48155","Foard County, Texas","1647","1389","56","23","3","0","176"
"0500000US48157","Fort Bend County, Texas","363964","208777","72167","2287","42556","424","37753"
"0500000US48159","Franklin County, Texas","9545","8510","387","106","23","2","517"
"0500000US48161","Freestone County, Texas","18050","13663","3418","116","70","7","776"
"0500000US48163","Frio County, Texas","16664","12052","815","129","80","9","3579"
"0500000US48165","Gaines County, Texas","14810","11928","346","186","44","5","2301"
"0500000US48167","Galveston County, Texas","255619","186294","39643","2246","6129","277","21030"
"0500000US48169","Garza County, Texas","5034","3765","262","52","7","8","940"
"0500000US48171","Gillespie County, Texas","21065","19544","64","151","55","6","1245"
"0500000US48173","Glasscock County, Texas","1441","1125","8","4","0","3","301"
"0500000US48175","Goliad County, Texas","7049","5830","349","69","17","1","783"
"0500000US48177","Gonzales County, Texas","19031","13773","1641","154","79","33","3351"
"0500000US48179","Gray County, Texas","23313","19183","1419","527","121","14","2049"
"0500000US48181","Grayson County, Texas","113050","98585","6977","2638","846","142","3862"
"0500000US48183","Gregg County, Texas","113137","82649","22575","1197","919","63","5734"
"0500000US48185","Grimes County, Texas","23959","17265","4768","175","104","23","1624"
"0500000US48187","Guadalupe County, Texas","91866","71634","4825","946","1118","153","13190"
"0500000US48189","Hale County, Texas","37510","25222","2226","502","153","26","9381"
"0500000US48191","Hall County, Texas","3828","2763","321","34","11","1","698"
"0500000US48193","Hamilton County, Texas","8327","7797","20","85","21","5","399"
"0500000US48195","Hansford County, Texas","5458","4365","17","63","19","0","994"
"0500000US48197","Hardeman County, Texas","4800","4109","237","64","16","0","374"
"0500000US48199","Hardin County, Texas","48534","44107","3370","385","150","16","506"
"0500000US48201","Harris County, Texas","3505326","2080185","645290","28501","193059","4896","553395"
"0500000US48203","Harrison County, Texas","62810","44872","15085","493","310","53","1997"
"0500000US48205","Hartley County, Texas","5618","4560","457","45","25","5","526"
"0500000US48207","Haskell County, Texas","6220","5160","191","65","13","1","790"
"0500000US48209","Hays County, Texas","100129","79171","3947","1265","1095","149","14502"
"0500000US48211","Hemphill County, Texas","3398","2979","53","45","9","2","310"
"0500000US48213","Henderson County, Texas","74269","65745","5003","831","306","48","2336"
"0500000US48215","Hidalgo County, Texas","581702","453753","3327","3251","3946","242","117183"
"0500000US48217","Hill County, Texas","32892","27719","2482","384","117","24","2166"
"0500000US48219","Hockley County, Texas","23234","17358","903","296","51","18","4608"
"0500000US48221","Hood County, Texas","41667","39463","193","602","173","31","1205"
"0500000US48223","Hopkins County, Texas","32403","27599","2620","376","103","37","1668"
"0500000US48225","Houston County, Texas","23378","16049","6529","137","70","26","567"
"0500000US48227","Howard County, Texas","34368","27583","1489","373","269","21","4633"
"0500000US48229","Hudspeth County, Texas","3417","2986","12","65","7","1","346"
"0500000US48231","Hunt County, Texas","77974","65168","7557","1113","553","81","3502"
"0500000US48233","Hutchinson County, Texas","24399","21256","620","568","120","16","1819"
"0500000US48235","Irion County, Texas","1799","1634","7","23","0","0","135"
"0500000US48237","Jack County, Texas","8849","7854","488","99","28","2","378"
"0500000US48239","Jackson County, Texas","14760","11308","1160","110","67","22","2093"
"0500000US48241","Jasper County, Texas","36038","28212","6440","368","164","36","818"
"0500000US48243","Jeff Davis County, Texas","2274","2057","26","21","3","0","167"
"0500000US48245","Jefferson County, Texas","256093","147288","86134","1804","7920","234","12713"
"0500000US48247","Jim Hogg County, Texas","5408","4368","28","53","13","0","946"
"0500000US48249","Jim Wells County, Texas","40292","31538","280","335","210","47","7882"
"0500000US48251","Johnson County, Texas","129002","116053","3487","1602","905","314","6641"
"0500000US48253","Jones County, Texas","21058","16625","2430","196","114","9","1684"
"0500000US48255","Karnes County, Texas","15806","10885","1717","157","90","17","2940"
"0500000US48257","Kaufman County, Texas","72499","58882","7764","851","433","40","4529"
"0500000US48259","Kendall County, Texas","24134","22378","113","278","93","19","1253"
"0500000US48261","Kenedy County, Texas","421","273","3","3","3","0","139"
"0500000US48263","Kent County, Texas","861","822","2","4","0","0","33"
"0500000US48265","Kerr County, Texas","44398","39441","850","519","324","36","3228"
"0500000US48267","Kimble County, Texas","4532","4087","10","40","22","1","372"
"0500000US48269","King County, Texas","362","341","0","6","0","0","15"
"0500000US48271","Kinney County, Texas","3495","2671","67","37","6","1","713"
"0500000US48273","Kleberg County, Texas","32612","23600","1260","343","578","51","6780"
"0500000US48275","Knox County, Texas","4363","3266","312","61","16","8","700"
"0500000US48277","Lamar County, Texas","49206","40608","6720","882","262","20","714"
"0500000US48279","Lamb County, Texas","15005","11424","684","163","40","11","2683"
"0500000US48281","Lampasas County, Texas","18165","15753","613","247","207","33","1312"
"0500000US48283","La Salle County, Texas","5992","4902","211","34","21","2","822"
"0500000US48285","Lavaca County, Texas","19440","16882","1357","86","38","7","1070"
"0500000US48287","Lee County, Texas","15971","12253","1941","140","61","21","1555"
"0500000US48289","Leon County, Texas","15527","12960","1618","111","58","17","763"
"0500000US48291","Liberty County, Texas","71206","56230","9209","716","321","39","4691"
"0500000US48293","Limestone County, Texas","22394","15893","4301","209","45","4","1942"
"0500000US48295","Lipscomb County, Texas","3125","2595","19","65","4","0","442"
"0500000US48297","Live Oak County, Texas","12548","10960","306","104","50","6","1122"
"0500000US48299","Llano County, Texas","17194","16544","65","165","75","7","338"
"0500000US48301","Loving County, Texas","68","61","0","0","0","0","7"
"0500000US48303","Lubbock County, Texas","247594","184384","19513","2397","3761","224","37315"
"0500000US48305","Lynn County, Texas","6702","5083","201","90","22","4","1302"
"0500000US48307","McCulloch County, Texas","8350","7072","141","48","19","1","1069"
"0500000US48309","McLennan County, Texas","217621","157372","33409","1997","2854","217","21772"
"0500000US48311","McMullen County, Texas","862","761","10","2","2","0","87"
"0500000US48313","Madison County, Texas","13168","8852","2997","88","58","8","1165"
"0500000US48315","Marion County, Texas","11118","8097","2671","198","36","6","110"
"0500000US48317","Martin County, Texas","4865","3851","92","63","15","0","844"
"0500000US48319","Mason County, Texas","3808","3489","7","47","5","1","259"
"0500000US48321","Matagorda County, Texas","38898","26525","4997","448","983","29","5916"
"0500000US48323","Maverick County, Texas","48721","34814","193","729","236","53","12696"
"0500000US48325","Medina County, Texas","40489","32246","947","486","209","46","6555"
"0500000US48327","Menard County, Texas","2387","2086","17","20","12","2","250"
"0500000US48329","Midland County, Texas","118294","91671","8476","1194","1322","69","15562"
"0500000US48331","Milam County, Texas","24649","19464","2747","256","70","3","2109"
"0500000US48333","Mills County, Texas","5222","4661","71","39","6","4","441"
"0500000US48335","Mitchell County, Texas","9866","7381","1260","71","38","2","1114"
"0500000US48337","Montague County, Texas","19371","18567","49","284","71","11","389"
"0500000US48339","Montgomery County, Texas","299252","264101","10876","2821","4078","233","17143"
"0500000US48341","Moore County, Texas","20659","13347","155","275","215","12","6655"
"0500000US48343","Morris County, Texas","13198","9491","3182","145","35","12","333"
"0500000US48345","Motley County, Texas","1453","1265","60","19","2","3","104"
"0500000US48347","Nacogdoches County, Texas","60085","45164","10077","486","521","64","3773"
"0500000US48349","Navarro County, Texas","45892","32558","7767","385","295","193","4694"
"0500000US48351","Newton County, Texas","15232","11567","3155","184","51","10","265"
"0500000US48353","Nolan County, Texas","16140","12689","811","125","57","12","2446"
"0500000US48355","Nueces County, Texas","323835","234552","14472","3495","4744","495","66077"
"0500000US48357","Ochiltree County, Texas","9193","7939","16","142","46","2","1048"
"0500000US48359","Oldham County, Texas","2211","2003","49","33","13","2","111"
"0500000US48361","Orange County, Texas","85998","75651","7305","903","793","53","1293"
"0500000US48363","Palo Pinto County, Texas","27490","24265","709","361","180","14","1961"
"0500000US48365","Panola County, Texas","23019","18132","4084","179","90","12","522"
"0500000US48367","Parker County, Texas","89751","83130","1718","1136","429","42","3296"
"0500000US48369","Parmer County, Texas","10257","6825","122","114","40","12","3144"
"0500000US48371","Pecos County, Texas","17275","13169","756","151","115","14","3070"
"0500000US48373","Polk County, Texas","41705","33245","5507","965","214","13","1761"
"0500000US48375","Potter County, Texas","116605","80418","11994","1831","3182","105","19075"
"0500000US48377","Presidio County, Texas","7374","6266","27","38","16","3","1024"
"0500000US48379","Rains County, Texas","9278","8521","281","125","37","4","310"
"0500000US48381","Randall County, Texas","106082","95923","1780","1247","1299","68","5765"
"0500000US48383","Reagan County, Texas","3395","2207","114","24","12","3","1035"
"0500000US48385","Real County, Texas","3094","2831","10","43","8","2","200"
"0500000US48387","Red River County, Texas","14489","11319","2586","177","28","3","376"
"0500000US48389","Reeves County, Texas","13490","10749","295","86","63","1","2296"
"0500000US48391","Refugio County, Texas","7967","6398","545","70","35","7","912"
"0500000US48393","Roberts County, Texas","897","865","3","8","4","2","15"
"0500000US48395","Robertson County, Texas","16312","10859","3914","168","39","17","1315"
"0500000US48397","Rockwall County, Texas","43694","38942","1471","350","701","50","2180"
"0500000US48399","Runnels County, Texas","11732","9556","193","107","60","6","1810"
"0500000US48401","Rusk County, Texas","47911","35946","9232","347","153","24","2209"
"0500000US48403","Sabine County, Texas","10562","9282","1059","102","15","3","101"
"0500000US48405","San Augustine County, Texas","9013","6257","2515","54","19","0","168"
"0500000US48407","San Jacinto County, Texas","22549","18872","2872","262","97","21","425"
"0500000US48409","San Patricio County, Texas","69260","53369","2156","788","631","143","12173"
"0500000US48411","San Saba County, Texas","6252","5289","172","78","13","2","698"
"0500000US48413","Schleicher County, Texas","3012","2313","54","9","10","1","625"
"0500000US48415","Scurry County, Texas","16593","13508","1030","135","47","2","1871"
"0500000US48417","Shackelford County, Texas","3323","3131","19","27","0","0","146"
"0500000US48419","Shelby County, Texas","25615","18532","4961","169","77","156","1720"
"0500000US48421","Sherman County, Texas","3239","2676","19","32","7","1","504"
"0500000US48423","Smith County, Texas","177358","129072","33921","1504","1529","117","11215"
"0500000US48425","Somervell County, Texas","6912","6368","30","89","28","3","394"
"0500000US48427","Starr County, Texas","54389","47870","102","160","170","41","6046"
"0500000US48429","Stephens County, Texas","9809","8536","300","75","32","3","863"
"0500000US48431","Sterling County, Texas","1421","1221","1","7","0","1","191"
"0500000US48433","Stonewall County, Texas","1721","1519","60","17","8","1","116"
"0500000US48435","Sutton County, Texas","4146","3128","16","21","15","1","965"
"0500000US48437","Swisher County, Texas","8576","6189","507","105","17","2","1756"
"0500000US48439","Tarrant County, Texas","1484299","1060852","192589","16558","59749","3585","150966"
"0500000US48441","Taylor County, Texas","129775","104649","9326","1463","2217","166","11954"
"0500000US48443","Terrell County, Texas","1092","966","0","21","7","0","98"
"0500000US48445","Terry County, Texas","13201","10166","680","117","42","3","2193"
"0500000US48447","Throckmorton County, Texas","1883","1737","1","19","1","0","125"
"0500000US48449","Titus County, Texas","28613","20138","3082","262","162","15","4954"
"0500000US48451","Tom Green County, Texas","106596","84395","4757","1250","1268","145","14781"
"0500000US48453","Travis County, Texas","836752","573374","79909","9063","41307","1267","131832"
"0500000US48455","Trinity County, Texas","13923","11663","1673","112","45","7","423"
"0500000US48457","Tyler County, Texas","21127","17711","2544","216","63","16","577"
"0500000US48459","Upshur County, Texas","35751","30633","3687","422","114","38","857"
"0500000US48461","Upton County, Texas","3450","2687","62","54","9","4","634"
"0500000US48463","Uvalde County, Texas","26759","20387","140","262","144","30","5796"
"0500000US48465","Val Verde County, Texas","46060","35325","779","477","348","43","9088"
"0500000US48467","Van Zandt County, Texas","48923","44982","1505","577","135","24","1700"
"0500000US48469","Victoria County, Texas","85999","64067","5609","716","795","61","14751"
"0500000US48471","Walker County, Texas","62674","43405","14979","462","583","93","3152"
"0500000US48473","Waller County, Texas","33287","19371","9706","296","199","26","3689"
"0500000US48475","Ward County, Texas","11143","8917","530","131","33","3","1529"
"0500000US48477","Washington County, Texas","30749","22985","5776","161","404","9","1414"
"0500000US48479","Webb County, Texas","198094","163271","913","1188","1077","76","31569"
"0500000US48481","Wharton County, Texas","41905","28984","6290","251","191","50","6139"
"0500000US48483","Wheeler County, Texas","5365","4710","152","70","40","7","386"
"0500000US48485","Wichita County, Texas","135399","106674","14370","2238","3119","275","8723"
"0500000US48487","Wilbarger County, Texas","14973","11729","1351","164","125","9","1595"
"0500000US48489","Willacy County, Texas","20559","14570","467","126","37","7","5352"
"0500000US48491","Williamson County, Texas","255546","210622","13849","2344","7841","403","20487"
"0500000US48493","Wilson County, Texas","33216","27046","454","343","152","20","5201"
"0500000US48495","Winkler County, Texas","7344","5513","146","57","21","0","1607"
"0500000US48497","Wise County, Texas","49663","45193","695","733","198","44","2800"
"0500000US48499","Wood County, Texas","37177","33127","2329","385","105","17","1214"
"0500000US48501","Yoakum County, Texas","7443","5284","106","77","10","1","1965"
"0500000US48503","Young County, Texas","18235","16595","246","241","62","12","1079"
"0500000US48505","Zapata County, Texas","12482","10510","59","61","36","17","1799"
"0500000US48507","Zavala County, Texas","11909","7842","64","80","18","8","3897"
"0500000US49001","Beaver County, Utah","6127","5687","23","113","59","19","226"
"0500000US49003","Box Elder County, Utah","43450","40305","119","578","588","66","1794"
"0500000US49005","Cache County, Utah","92652","85355","559","806","2139","280","3513"
"0500000US49007","Carbon County, Utah","20927","19068","97","306","103","20","1333"
"0500000US49009","Daggett County, Utah","937","881","11","11","7","1","26"
"0500000US49011","Davis County, Utah","244028","224642","3463","2334","5378","1185","7026"
"0500000US49013","Duchesne County, Utah","14745","13285","45","1032","51","17","315"
"0500000US49015","Emery County, Utah","10999","10512","31","136","54","21","245"
"0500000US49017","Garfield County, Utah","4813","4562","9","119","35","3","85"
"0500000US49019","Grand County, Utah","8598","7960","32","398","31","7","170"
"0500000US49021","Iron County, Utah","34369","31916","184","958","350","139","822"
"0500000US49023","Juab County, Utah","8324","8020","17","123","34","17","113"
"0500000US49025","Kane County, Utah","6136","5882","6","146","24","11","67"
"0500000US49027","Millard County, Utah","12558","11781","23","239","86","31","398"
"0500000US49029","Morgan County, Utah","7207","7069","13","46","38","1","40"
"0500000US49031","Piute County, Utah","1448","1384","2","27","5","2","28"
"0500000US49033","Rich County, Utah","1970","1933","1","5","11","0","20"
"0500000US49035","Salt Lake County, Utah","922849","795559","12890","12006","28434","14245","59715"
"0500000US49037","San Juan County, Utah","14643","6064","37","8163","45","29","305"
"0500000US49039","Sanpete County, Utah","23123","21345","94","336","161","118","1069"
