"","combined_FIPS","NAMELSAD","total_dev","avg_dem_change","avg_rep_change"
"1625",31011,"Boone County",0.000219000108969539,-0.0145988867118669,0.0060246376340943
"1626",31013,"Box Butte County",0.000142334023401646,-0.0302939420795622,0.0260465361568148
"1627",31015,"Boyd County",3.11544647687741e-05,-0.02565972396347,0.0251871493126947
"1628",31017,"Brown County",8.22895231607067e-05,-0.0131628558297401,0.0126856955663603
"1629",31019,"Buffalo County",0.00340795261165318,-0.00328477665420682,-0.00881945970625236
"1630",31021,"Burt County",0.000284842166517724,-0.0247928614893888,0.0147823268319068
"1631",31023,"Butler County",0.000548889016079877,-0.023743266408859,0.0210727641248911
"1632",31025,"Cass County",0.0013057744990626,-0.0215634092619219,0.0139641570849584
"1633",31027,"Cedar County",0.000505392720091466,-0.0298961708582022,0.0247327624492686
"1634",31029,"Chase County",0.000160375290034053,-0.0182762908324552,0.0164039339655778
"1635",31031,"Cherry County",0.00014388491467536,-0.0137470983827096,0.00641225597181733
"1636",31033,"Cheyenne County",0.000982131315001973,-0.0126752729149525,0.00296032057612264
"1637",31035,"Clay County",0.000115868979702144,-0.0212796105125089,0.0166821003706626
"1638",31037,"Colfax County",0.00162455625492446,0.00173409414505354,-0.0074491924001423
"1639",31039,"Cuming County",0.000505601762191693,-0.00670911098415959,-0.000115566643431042
"1640",31041,"Custer County",0.000117236654578901,-0.0167155458666439,0.0116502725104451
"1641",31043,"Dakota County",0.00372315408403626,-0.019029019324924,0.0153215823341287
"1642",31045,"Dawes County",0.000168832517471337,-0.00234634728080875,0.00301161553373669
"1643",31047,"Dawson County",0.000764777910357367,0.00389542622600685,-0.01028029889725
"1644",31049,"Deuel County",8.14247180928179e-05,-0.0210610818596085,0.0160420060759175
"1645",31051,"Dixon County",0.000356419162186594,-0.0234600141309565,0.0191920172455347
"1646",31053,"Dodge County",0.00350457591315492,-0.0135830017794059,0.00666629436264704
"1647",31055,"Douglas County",0.0640049390345139,0.0182106279894199,-0.0255172847981667
"1648",31057,"Dundy County",0.00014052088380101,-0.0209157815965616,0.0178259502243423
"1649",31059,"Fillmore County",0.000481699786860204,-0.0186056827185482,0.0122816775277364
"1650",31061,"Franklin County",3.87428888293517e-05,-0.0255916008376801,0.0220285218328625
"1651",31063,"Frontier County",9.48864191021616e-05,-0.0134816455340385,0.0111862561516706
"1652",31065,"Furnas County",0.000223809790065747,-0.0224370400840989,0.015086955528132
"1653",31067,"Gage County",0.000702425727675253,-0.0194434325169755,0.0130932014443442
"1654",31069,"Garden County",5.24789706951752e-05,-0.00605109029513326,0.00459507411717575
"1655",31071,"Garfield County",0.000142225653631603,-0.0215729438192723,0.0230420984593214
"1656",31073,"Gosper County",0.000127262259980027,-0.0151239088405882,0.00989757259749643
"1657",31075,"Grant County",2.95583831558081e-05,-0.0194725028058361,0.0161535994869328
"1658",31077,"Greeley County",7.1197299825812e-05,-0.0347084619132694,0.0339280493746955
"1659",31079,"Hall County",0.00543827917404867,-0.00904073124295875,0.00417756920896209
"1660",31081,"Hamilton County",0.00108614806253318,-0.0154759959567416,0.00802574373367038
"1661",31083,"Harlan County",0.000672698881260737,-0.024463697926,0.0208331368425024
"1662",31085,"Hayes County",2.50264785637312e-05,-0.0143052328156623,0.0167873959944667
"1663",31087,"Hitchcock County",0.000223051323973076,-0.0252844465719125,0.0196065616024744
"1664",31089,"Holt County",0.000179044425361475,-0.0167118614136506,0.0133461914072889
