FIPS,pct_sub_2016,pct_urban_2016,pct_forest_2016,pct_agri_2016,unique
1001,0.0588740739890958,0.001249881694309568,0.49400326380304754,0.18739219842087,15
1005,0.037797685832484655,0.0006520942774891302,0.5844974175148687,0.1280114768592838,15
1007,0.048024234272016186,0.0003573314157470692,0.6910241118375311,0.05265569262185417,15
1009,0.07002245285752022,0.0008851197627751221,0.5392014323815367,0.3111526155235734,15
1011,0.027037851108191287,0.00021326284396250118,0.5566182384599875,0.15819948551031307,15
1013,0.039560242511615294,0.000438472847691572,0.6327426365109159,0.08425503329360463,15
1015,0.1444837854656664,0.004731492339636894,0.6001147200033521,0.16201114471424471,15
1017,0.05794310722100657,0.0009409190371991248,0.6594454681561672,0.1215858574225498,15
1019,0.05445639241424303,0.0008153434814993306,0.5138692179810107,0.2470797008365505,15
1021,0.056756776819627104,0.0009981813008029495,0.5860729706657429,0.16567681591547379,15
1023,0.03008336258204074,0.00024817465470206235,0.606752384209012,0.03188084001283428,15
1025,0.029154425331059327,0.0004952360177487717,0.5960053360366004,0.01935821951993941,15
1027,0.0419750755287009,0.00021628673441362263,0.760922480087888,0.09731758674356862,15
1031,0.06004922702959536,0.0013535393908002146,0.46835827652376416,0.2557975329386742,15
1033,0.07350586445698731,0.0032574756815179537,0.4767912502390706,0.2803452846385475,15
1041,0.038119995392256835,0.00019860961917456707,0.5758856144783008,0.1338084075423989,15
1043,0.09229240605296112,0.0029077806329866353,0.4675320797567938,0.3616011259955589,15
1045,0.07473254336193517,0.0027284953029449504,0.468777927477618,0.20155672767928132,15
1051,0.08079823991822013,0.0013250196089187745,0.5268218887753643,0.17969312503659365,15
1053,0.04642454346153034,0.0008049173130396604,0.453928586250658,0.13709259934776577,15
1057,0.0472162582772698,0.00044362198337051306,0.641498880198919,0.07850566072672445,15
1059,0.055969912931277864,0.0011888621596177606,0.5764119012884796,0.22871400001932238,15
1061,0.056324204812021966,0.0004961218014973532,0.2906273124638619,0.37527479934928953,15
1063,0.031282722787755936,0.00020407478055403417,0.36625967125598846,0.17544765298263948,15
1065,0.037099888539294516,0.00014678387552727356,0.3926558430278451,0.24778913387481447,15
1067,0.04470295951419721,0.00037339408512042875,0.46670416877412646,0.27365027495105304,15
1069,0.10554142401786476,0.005636387156310041,0.2155681126538233,0.424267046121802,15
1071,0.04573265619559787,0.0013529825183576176,0.580668696602213,0.2550936944242036,15
1073,0.27374100597281503,0.016976636288625044,0.5687747317419203,0.04327875410825893,15
1075,0.050199245639281756,0.000326538281744104,0.5540231807807587,0.07765424064381891,15
1077,0.08566332405580405,0.002088890689102471,0.3571588386307833,0.4047355904154057,15
1079,0.05037618864743576,0.0009385997328637919,0.3835389992295077,0.40666053171215955,15
1083,0.08803837918986913,0.002201616422893155,0.22654541590784974,0.5247393363845962,15
1085,0.03002044555629509,0.0002457674447071064,0.4502837322990062,0.2763109828402684,15
1087,0.04443389159776694,0.00046979012083951666,0.5210543424492968,0.1417872941841566,15
1089,0.21704094114675487,0.009686066817733242,0.29836089494785983,0.3739004402718857,15
1091,0.0,0.0,0.0,0.0,1
1093,0.06352304408179453,0.0016428896380370245,0.6252727845369603,0.13106115926137624,15
1095,0.10522746931521404,0.004174744050085804,0.3998030833585969,0.35258425278756644,15
1097,0.14821255690249377,0.006837040873637673,0.349771406592494,0.10375458115612318,15
1099,0.034000004022280754,0.000521220547687155,0.5517023968100632,0.0955771000830601,15
1101,0.1365090887959996,0.009223880092160743,0.2930518206863833,0.3027978235632625,15
1103,0.11757922135665126,0.005642871698917162,0.3913462072862343,0.3641183526774549,15
1105,0.032696344494087884,0.00010871642302853303,0.5412090319880115,0.18463353226363396,15
