STATEFP,COUNTYFP,NAMELSAD,pct_sub_2013,pct_urban_2013,pct_forest_2013,pct_agri_2013,unique
39,025,Clermont County,0.16052689995515038,0.0052558617846523705,0.5008698107708547,0.3000877361211574,15
48,501,Yoakum County,0.03953011925168427,0.00026896262549235586,0.0,0.4394340922076878,12
41,071,Yamhill County,0.07461062203734159,0.003701750991583632,0.40073135339073235,0.37003434265260715,15
20,049,Elk County,0.026932821792412465,5.715839445809302e-05,0.13488259291844887,0.23936226189121634,15
39,121,Noble County,0.05896009860467513,0.00037449162332670526,0.6955477584185459,0.1906196719762593,15
42,075,Lebanon County,0.1595112608251356,0.010691409103371057,0.33963365651367844,0.4677100847988926,15
30,035,Glacier County,0.009116308562899748,4.990408343596482e-05,0.17097585374898705,0.20006512711806207,17
32,027,Pershing County,0.0039692484898689265,4.295351581972261e-06,0.01771425900947131,0.013436604276016773,15
27,087,Mahnomen County,0.02615927245063799,9.59874846628693e-05,0.27388806547658084,0.4704954742795275,15
34,031,Passaic County,0.3335429336098422,0.036440672028697135,0.46979479023624693,0.004727391194686546,15
30,047,Lake County,0.019240449630826065,0.0001453837711373717,0.4430833040604931,0.1692382646724159,16
48,261,Kenedy County,0.008605804028971391,2.0358622492741883e-05,0.09317320026651937,0.023636003545257665,16
48,033,Borden County,0.012894095447755327,1.5724506643604058e-05,0.0031314779693909054,0.1068246276456003,15
48,411,San Saba County,0.01946223244619013,0.00011933840740301008,0.23629554049768695,0.04445981363064366,15
40,073,Kingfisher County,0.043766923118225956,0.0006167110279284185,0.03264809885785731,0.5515072601615415,15
48,051,Burleson County,0.04547960818137013,0.0006704862822408411,0.24084986446525383,0.6269590931493346,15
36,035,Fulton County,0.05354513501705238,0.0015617765779160227,0.6408194273268515,0.10419299515490607,15
28,133,Sunflower County,0.048151303174089,0.0008105667626337079,0.0004930251442823584,0.799765432104834,15
27,053,Hennepin County,0.4784297600646898,0.06366529433694942,0.08296915722843992,0.19997033522909163,15
42,027,Centre County,0.07119100419200357,0.0015863238342268178,0.7409340546980443,0.15506229622638504,15
48,025,Bee County,0.03659259124760353,0.000905893995008307,0.06592697823367644,0.4401752737122194,15
47,077,Henderson County,0.05676132504103419,0.0007783942084299167,0.5662778219763548,0.2849748772938841,15
19,171,Tama County,0.04674593202402889,0.0005307991004807991,0.052104933640487794,0.8303473678283773,15
20,175,Seward County,0.04430658605694988,0.0007493404610207308,0.000814453317879882,0.5366753592330573,14
19,135,Monroe County,0.041069728367404086,0.0007608913069568348,0.3093131175741089,0.6188350602072249,15
31,147,Richardson County,0.0376213949635541,0.00035966557367598894,0.07995603808946149,0.7931922951363064,15
17,021,Christian County,0.0615284005616221,0.001255007894169578,0.05146988854947304,0.8583855889167025,15
12,089,Nassau County,0.07718967191840397,0.001396825214466284,0.3708570944407984,0.04017476112038977,16
12,133,Washington County,0.07782137386923617,0.0003435660349151099,0.38920277447907997,0.08599418363576358,15
13,007,Baker County,0.03688104055550966,7.364862242242263e-05,0.3032900033938081,0.42494060835752623,15
13,275,Thomas County,0.06732978303673065,0.002228216992215399,0.40717094470485404,0.26837901461335306,15
21,005,Anderson County,0.06594688934742042,0.0020735982798830346,0.5535895023874448,0.34270336657781436,15
21,185,Oldham County,0.13245194860358925,0.0027786627022052318,0.4484761601359244,0.3658065201231815,15
13,057,Cherokee County,0.21890829442803614,0.0054542080118779816,0.6218837096934188,0.07833484261354,15
38,065,Oliver County,0.02347128414508363,0.00019154993844735228,0.01866494921312426,0.4082223880526073,15
26,133,Osceola County,0.05732225667422482,0.0009296582823577783,0.4056493872320865,0.24989675517118629,15
53,001,Adams County,0.02993999145050132,0.00038461940145586367,0.00012766627136339296,0.557073845844688,15
29,057,Dade County,0.03570222590705438,0.00027041421417903894,0.24900687977686023,0.6713094636738997,15
22,101,St. Mary Parish,0.031109763530666284,0.001986508747341908,0.0036626739940836114,0.10427293345366385,16
22,057,Lafourche Parish,0.034723676585046444,0.00238156596007706,0.001853617464753936,0.1066555350229105,16
19,139,Muscatine County,0.07560185314133452,0.004231308432907185,0.07949505921820213,0.6894402200992179,15
12,113,Santa Rosa County,0.08921863853498883,0.0019439426865304988,0.2976410254077318,0.09085039033811865,16
20,137,Norton County,0.035689106962043284,0.0001762512656970087,0.0006639980568987979,0.44886938953185773,14
31,065,Furnas County,0.03519677123038978,0.00022759546834277228,0.0007131646137266106,0.5232723599287318,15
13,087,Decatur County,0.05221600600890294,0.0015033409745731287,0.3664493996952054,0.32561439861621255,15
18,177,Wayne County,0.09891242227751064,0.0045015662666133835,0.17234776704953184,0.7081776735032378,15
31,093,Howard County,0.036638787163112606,0.0002946123372538508,0.016076898649733704,0.4304328507245169,15
38,025,Dunn County,0.01584047073290654,3.671759396950237e-05,0.06752382220806925,0.23124523714391862,15
06,005,Amador County,0.03356725005347569,0.0007971175312524552,0.42491697648159205,0.012695386983357447,15
47,049,Fentress County,0.046918954307543906,0.0006226515623748515,0.7544545008166208,0.14212404974247717,15
20,031,Coffey County,0.04204066518298057,0.0004133353238599144,0.08275685097986504,0.4961564596395057,15
26,023,Branch County,0.07198354081164607,0.001886895902453767,0.05893373665566089,0.6397025096651595,15
51,031,Campbell County,0.06696954296268709,0.0019169819913430603,0.5585914057479282,0.25558479610375984,15
54,067,Nicholas County,0.04582596117696786,0.0007577479327871742,0.8092827573316228,0.043361554620510064,15
50,027,Windsor County,0.06412735438127376,0.000985311007676963,0.8052270197808918,0.08290480067986815,15
35,001,Bernalillo County,0.13905731172057206,0.008438323706218456,0.19871734383906817,0.01958007819767312,15
30,041,Hill County,0.02094414382641508,0.00010663781686771965,0.015950634435436165,0.6068617562831419,16
31,175,Valley County,0.03193496295493129,0.00038802448026344246,0.020810782329231156,0.32307027872584215,15
24,043,Washington County,0.13293498393540554,0.006051827556746572,0.40753210502326226,0.41865872347259947,15
21,133,Letcher County,0.05878415845237522,0.0015692311792193203,0.8452959451107328,0.0017178520289820908,14
34,033,Salem County,0.09285301878644123,0.005853915155540092,0.11086528066799552,0.3838577077015921,15
51,680,Lynchburg city,0.5188693144745428,0.04782050472522153,0.3646453803680551,0.04932191141700518,15
05,125,Saline County,0.10454669363160321,0.0027707090760227576,0.6485228990256372,0.08529730650350692,15
54,053,Mason County,0.06016296627373271,0.0012361557587511544,0.7027889299204391,0.18291667122476313,15
54,021,Gilmer County,0.04130176003269727,0.0003044933200500677,0.9016977035277288,0.047540807724729864,15
28,063,Jefferson County,0.02954648810033811,3.4272080776658074e-05,0.7312956823769006,0.08625425929465422,15
30,103,Treasure County,0.005497116070230926,2.506230276673703e-05,0.12477673371126816,0.050807641531412595,14
26,005,Allegan County,0.04451067598120312,0.0016149307551052282,0.11014680706202395,0.2153970758380581,15
47,005,Benton County,0.05084389328422173,0.0007790519463553433,0.6383064143536736,0.12960461122280886,15
27,015,Brown County,0.049492919305487174,0.0012994575102124322,0.03288268236807022,0.841465059655891,15
47,137,Pickett County,0.05578213681170965,0.0006850542666533904,0.6537429055063229,0.2077685950413223,15
51,109,Louisa County,0.06019574099024159,0.0008952484331447835,0.6253906910526976,0.1436979419513552,15
39,049,Franklin County,0.5487023322351642,0.07316120586389095,0.09713108099988366,0.25220816378189514,15
49,021,Iron County,0.017741649876688675,0.0004630096554041691,0.34559712348671745,0.031351586034416,16
26,083,Keweenaw County,0.0,0.0,0.0,0.0,1
49,039,Sanpete County,0.027651034831845923,4.6627235206642146e-05,0.4380067052132936,0.08510576466605466,15
20,093,Kearny County,0.03255749376917273,4.747676929761112e-05,0.0004009592701184805,0.673371397201424,14
19,117,Lucas County,0.042833389185121085,0.00033271136569217963,0.2396561556001481,0.6687282507939885,15
45,053,Jasper County,0.04218501038379682,0.0005364012380318879,0.2978205666041443,0.03652976630637476,15
45,087,Union County,0.052153025534818126,0.0011022660162285918,0.7066880243347976,0.10950726349483722,15
18,103,Miami County,0.08154724580192314,0.002691446760825868,0.12321909186921576,0.7713835583264965,15
20,053,Ellsworth County,0.03616637136169542,0.0002800913203399146,0.03153789832540942,0.34621929564960047,14
12,077,Liberty County,0.03396002922941422,0.00010674588667708297,0.327561911583907,0.008078891392448573,15
20,083,Hodgeman County,0.030700285769102605,4.362270400177722e-05,0.000983126495743757,0.4710698670113399,14
20,119,Meade County,0.02742432408745553,6.599720895674379e-05,0.002971293697869745,0.471459932775101,14
21,149,McLean County,0.04419072055895803,0.0005207683503035103,0.22134282288993887,0.6758583184606956,15
28,001,Adams County,0.0563232817389978,0.0015323638815418574,0.5184592829534853,0.10192856903584377,15
28,057,Itawamba County,0.05400051309649879,0.0005863959986188831,0.508548714911883,0.15628996510558021,15
21,073,Franklin County,0.1145774601717695,0.005720186192880089,0.4810561856683931,0.36609027732249394,15
23,009,Hancock County,0.027409267548996828,0.0008258508353052196,0.50810572668946,0.009861159848445331,16
23,013,Knox County,0.02979915989564917,0.000984212502414966,0.21111601192233712,0.019086432083869485,16
13,217,Newton County,0.15867684047686312,0.004042309841555891,0.5257952385871331,0.20208935645381898,15
46,049,Faulk County,0.02562106892981618,0.00011538221048133382,0.00148269595025714,0.6355411062943068,15
26,061,Houghton County,0.028852288898264272,0.0012594280641396488,0.4827557637579556,0.026240630371285965,15
