STATEFP,COUNTYFP,NAMELSAD,pct_sub_2008,pct_urban_2008,pct_forest_2008,pct_agri_2008,unique
26,035,Clare County,0.07462298963032751,0.000774252773600517,0.4470132081966916,0.14990971077250134,15
20,157,Republic County,0.04094377899388506,0.0002821613268238474,0.04317695325575585,0.6464016954760616,15
12,127,Volusia County,0.15433849593373655,0.0035665317552809024,0.21121354263196557,0.04390167220899847,16
40,017,Canadian County,0.0737756819547643,0.003177121349226999,0.0803198841975917,0.3956834283898569,15
13,115,Floyd County,0.11050075534876738,0.004539465129964223,0.5877699182185834,0.1879987346065015,15
32,001,Churchill County,0.007547402898648163,0.00010361553903839938,0.06035625899762272,0.01811971551240132,15
31,181,Webster County,0.03565135312829339,0.00012690109932609472,0.018947542711284286,0.4705655921567869,14
17,067,Hancock County,0.05681320242636696,0.0008490663043983768,0.16156494439895705,0.7402172841739587,15
46,067,Hutchinson County,0.04106906812602029,0.00026326052210065684,0.003318277277758198,0.8484199675212465,15
41,013,Crook County,0.010955579843380369,0.00010074470813990485,0.2252819194077235,0.026120799419729095,14
50,011,Franklin County,0.05607319594963842,0.0018110265225313598,0.4997388670310922,0.26882617324393754,16
26,103,Marquette County,0.0199168416970852,0.0009291441829263517,0.28776786451661474,0.0056074328288006695,15
09,007,Middlesex County,0.14728163146431647,0.005233658765131945,0.5704141974370663,0.027232753380945145,15
17,025,Clay County,0.05514975244776981,0.000586132634710597,0.20314972284511149,0.7074132457094647,15
29,103,Knox County,0.0349280459628266,0.00013095017722838123,0.1781361196240153,0.7321890618893848,15
31,043,Dakota County,0.0,0.0,0.0,0.0,1
26,089,Leelanau County,0.009680746958882214,0.00010072675589447075,0.06630620028074495,0.025142029528858148,15
51,181,Surry County,0.03740261310989642,0.0003941950302309513,0.4324297084188636,0.19055858107707072,15
48,391,Refugio County,0.021082877827262585,0.00021276532494276357,0.043287338934313274,0.4690082460365557,15
39,017,Butler County,0.2904143189382033,0.018879654859890325,0.21510638518073874,0.4555268398774031,15
13,273,Terrell County,0.04261931050521037,0.000434239920643169,0.3056215547641367,0.41284691602190954,15
13,063,Clayton County,0.5404191905087488,0.0733775988752251,0.2467547162543455,0.052846604970965785,15
13,073,Columbia County,0.14964488307511267,0.004716070212528078,0.5675060955433362,0.072403422764751,15
30,065,Musselshell County,0.0039815681207206405,1.8565551248347665e-05,0.14627352255343165,0.04658468119235396,15
42,043,Dauphin County,0.18334408291538626,0.014625242176877525,0.4709985407131082,0.2576761976860591,15
46,101,Moody County,0.04139394740037657,0.00036963051626841313,0.006973606779851,0.9004246080515401,14
54,079,Putnam County,0.09752815362218811,0.0035283757571430274,0.7799039266319977,0.08230397581902348,15
34,037,Sussex County,0.1090275912278038,0.001569615259333663,0.5760526933923026,0.14769177661759916,15
20,039,Decatur County,0.03134846918550876,3.419946058123538e-05,0.0006085949462524387,0.5438196133906433,14
18,123,Perry County,0.051763965098497795,0.0008050733111450931,0.7062238013852659,0.21107762885670595,15
28,145,Union County,0.05638442226971304,0.0012969217279398281,0.466717621132156,0.3304541559840102,15
31,015,Boyd County,0.028193579019111823,7.594187064610577e-05,0.047109486479794356,0.24306567759293626,15
27,095,Mille Lacs County,0.039059050505318306,0.0009733151552664558,0.2589650534482073,0.2795249977311407,15
39,133,Portage County,0.15744630686949437,0.004615465220970137,0.38753155682158175,0.3385049063877487,15
56,041,Uinta County,0.014067157982112017,0.0001432809234680174,0.07403280384292417,0.06050282451465043,15
32,013,Humboldt County,0.004808290998086391,2.338715437158986e-06,0.005969769044654533,0.020627398195267266,15
08,017,Cheyenne County,0.014990632074100733,3.160029142490981e-05,8.075630030810285e-05,0.375460813200339,14
41,005,Clackamas County,0.0691474696473949,0.004203505935805094,0.666514603759866,0.1396319487119866,16
05,113,Polk County,0.044794778143274414,0.0006125664436989334,0.7299146560655168,0.13171307694262,15
13,193,Macon County,0.04563443834669095,0.0006727309452811262,0.3934209310048512,0.32388999394028617,15
46,043,Douglas County,0.03925708571446886,0.0001866981195573091,0.005497578533402136,0.8941605956391165,15
24,047,Worcester County,0.05378031997247549,0.00398415340115779,0.0866127044835353,0.2049451109982037,16
18,069,Huntington County,0.08131807463664399,0.0021473786475637202,0.1282341754057031,0.7583948075739013,15
19,053,Decatur County,0.04151557412127485,0.00017261515873755136,0.21767422894762725,0.7118115016411468,15
18,169,Wabash County,0.06558505610975142,0.001618701324429513,0.14328519602299694,0.7507166942503498,15
18,003,Allen County,0.22298971726289976,0.015671289361834307,0.08408089514724937,0.6347772477265153,15
27,045,Fillmore County,0.04451214990036308,0.0004522355429728562,0.2036394078535821,0.7074459252045943,15
45,023,Chester County,0.05667152391532974,0.0011981081629047691,0.659711197242632,0.13481295640451357,15
13,233,Polk County,0.09411111160589045,0.002198675673629696,0.5964433777001964,0.21604576807812367,15
20,147,Phillips County,0.043169726652330105,0.00031037515382798615,0.010669291583278432,0.41080579449824106,15
29,101,Johnson County,0.05929480361857334,0.0016482943573445444,0.2028453097433716,0.7018192965553484,15
55,063,La Crosse County,0.0985288677935478,0.0065387675150728975,0.4303324108746371,0.32877195242979673,15
22,021,Caldwell Parish,0.041744545885472266,0.00019718697050159997,0.38499888881609456,0.1369627297356667,15
21,061,Edmonson County,0.04363581799248386,9.589793751741676e-05,0.6651289150332992,0.2558128252773425,15
27,085,McLeod County,0.05927173779316441,0.0033863869581145104,0.028690471035635073,0.8420969068891359,15
08,027,Custer County,0.007814639016745588,5.635556983229992e-06,0.420498023563203,0.035857170565298024,15
29,123,Madison County,0.03469182107095695,0.00036871276647004313,0.7653408602878893,0.16448290478621294,15
48,041,Brazos County,0.1186249813394019,0.006723104935449024,0.18961459840629677,0.5680885552641695,15
40,095,Marshall County,0.04422523840758868,0.001009946467140525,0.2882489758117414,0.11078893014035082,15
24,001,Allegany County,0.08899703838567251,0.0034358624128345825,0.785928149790933,0.08377300082912208,15
54,103,Wetzel County,0.044984103231862006,0.000740502811025606,0.9100067895452544,0.03188778208829486,15
55,053,Jackson County,0.03766726244270026,0.0003417665859254685,0.5045291019110448,0.23644169580134192,15
41,007,Clatsop County,0.04647536880492229,0.0011291108244240685,0.4157843985167954,0.008706756033495565,16
53,041,Lewis County,0.045788657552940586,0.0011346041279907623,0.6174644029543351,0.07013122898379406,16
19,031,Cedar County,0.05085651602470512,0.0007129920406441292,0.06520772013927828,0.8506341389426818,15
30,015,Chouteau County,0.01277374880635726,8.172806516543804e-06,0.02251582111882765,0.45682032441346854,15
24,510,Baltimore city,0.6171260957213074,0.19108020566717254,0.06327059125537007,0.005598465801414905,15
22,107,Tensas Parish,0.03095271116581647,8.451400115285766e-05,0.0022022398377331176,0.5493648447759513,15
47,123,Monroe County,0.0629024992092458,0.0014127076595060368,0.6683560939192333,0.19984515062669267,15
20,075,Hamilton County,0.024428864611967895,5.050596527697472e-05,0.0015176171773226125,0.5668322797905082,15
19,151,Pocahontas County,0.045427111777575066,0.00031828524723857523,0.0014250771541455451,0.931680371949341,15
18,111,Newton County,0.05273140404038664,0.0009044099026854945,0.08353474398309012,0.8107121754245128,15
13,119,Franklin County,0.09480680662914207,0.0033265775142152787,0.4314371362983244,0.3697160076371642,15
12,051,Hendry County,0.04039953990037797,0.0004595737271078672,0.019940474538359215,0.5698451268677669,15
48,245,Jefferson County,0.121351279097948,0.013894371669210955,0.010692879075961354,0.3390387214767029,16
30,059,Meagher County,0.004879024879921631,4.353162812207023e-06,0.37634558076343155,0.04332441757220918,16
48,027,Bell County,0.10859650196396403,0.0077784067222262596,0.16494461251709944,0.25564201416909854,15
05,019,Clark County,0.04221391542812524,0.0006060863665201039,0.5849709472106646,0.10892552694093255,15
41,035,Klamath County,0.014466112500292302,0.00033179546700580015,0.5398069346724734,0.06683685622549364,15
48,019,Bandera County,0.03199936920445704,0.00014637244643247657,0.4166125756584364,0.003705488182603112,15
30,087,Rosebud County,0.0047634365893002946,4.7090850351501045e-05,0.09441618686091977,0.032402239118072045,15
26,153,Schoolcraft County,0.02049873983307953,0.00018445066166141352,0.18201849523674613,0.009153548535609306,15
36,111,Ulster County,0.07181606417791728,0.0019710574286023064,0.747890857784195,0.07545910759357059,15
34,007,Camden County,0.47651230271571965,0.03868445058362072,0.21229461730402216,0.07169848223467375,15
17,083,Jersey County,0.05885818327758212,0.0012297790631955478,0.3340967291190695,0.5570788697078538,15
05,049,Fulton County,0.04610195196422911,9.800704082581293e-05,0.5768492808523364,0.33581580500743174,15
48,215,Hidalgo County,0.1504505853394231,0.00962598167625474,0.011815461110120738,0.49911876361701213,16
27,153,Todd County,0.04181177499786262,0.00034659266067869015,0.20247255018055102,0.4980905475986663,15
12,095,Orange County,0.3170296298014972,0.02135911100552799,0.0778548911630046,0.13392506822982012,15
08,111,San Juan County,0.006693751901634063,9.84375279652068e-06,0.40958334079072184,0.0,13
48,413,Schleicher County,0.006905984700677475,8.218885354768187e-05,0.0008115486474498522,0.006136060730669513,14
23,023,Sagadahoc County,0.0,0.0,0.0,0.0,1
01,065,Hale County,0.03684656263894476,0.00013391628379665898,0.404299083229235,0.24959719252186063,15
01,105,Perry County,0.03253594810147364,9.696890562429254e-05,0.5358045682915519,0.19003313264290192,15
01,033,Colbert County,0.07159703954701503,0.0028746265994917296,0.4637957554951179,0.2865659414151322,15
21,017,Bourbon County,0.0480014109650095,0.0010308148084591166,0.09648307437835313,0.8457448203045491,15
38,013,Burke County,0.03395139055179474,3.47799536964935e-05,0.004501080025287796,0.5314346146104122,16
37,063,Durham County,0.31774974801209543,0.012077920259827528,0.45558713181767274,0.0817665752043902,15
19,085,Harrison County,0.04626529105188371,0.00046902712284300764,0.0839553597121055,0.7926870400426335,15
31,103,Keya Paha County,0.02359069824246155,2.5144253931820458e-05,0.08490585946427473,0.07431069946375389,15
19,101,Jefferson County,0.054053366145975425,0.0006347241852981017,0.17587189070654027,0.7346836997579617,15
30,049,Lewis and Clark County,0.012465768068955458,0.0003055091799795811,0.42398375227666435,0.025001281648267232,16
49,013,Duchesne County,0.017747010590902754,4.372606826312787e-05,0.3976236966638186,0.06037565075935823,16
40,003,Alfalfa County,0.04016130437507959,0.00019080877294583908,0.00994137361027939,0.5483154226709995,15
47,169,Trousdale County,0.05461923247659027,0.0012959889885625247,0.5345522581490894,0.3723510431966537,15
21,193,Perry County,0.07133924505376028,0.002247576198005783,0.769775577082431,0.010801753839693859,15
48,507,Zavala County,0.012719446353850363,0.00018979865592653645,0.0035690689588435895,0.09643400092096394,15
31,007,Banner County,0.024718609275532395,5.5882311851241285e-06,0.01724015889204003,0.25378299966936296,15
19,121,Madison County,0.043127929273385664,0.00026456956139559205,0.15237784984070193,0.7749081733449876,15
13,279,Toombs County,0.07394644556510532,0.0018676987403805085,0.33319595662892554,0.23729327928184454,15
26,163,Wayne County,0.6003599169835568,0.11652777218205353,0.09397355994466948,0.058181758076696205,16
38,071,Ramsey County,0.030319282768965644,0.0002451953202416483,0.003946095491557855,0.687178581788131,15
29,109,Lawrence County,0.060654596218641416,0.0011438918498130623,0.20084281996819311,0.7266970986846094,15
37,115,Madison County,0.05138940733243798,0.00022242831689493148,0.8261318638184554,0.09865042195960116,15
16,053,Jerome County,0.043375703608009596,0.00035180400479837594,3.4603672603118942e-06,0.4988309725938913,13
13,181,Lincoln County,0.04705469230093934,0.00017557721007813187,0.5472349965897504,0.098381313182472,15
01,013,Butler County,0.0392400454757645,0.00036496757953233223,0.6441910071452344,0.08813989381543004,15
47,165,Sumner County,0.1303828286821497,0.0037581768332546517,0.44164303013322176,0.387776042086463,15
51,097,King and Queen County,0.03968589498524571,6.282952220810628e-05,0.5731266419537213,0.16576557772810577,15
05,015,Carroll County,0.05273750238714321,0.0005130657665436505,0.5324273342724124,0.37570560144855386,14
51,820,Waynesboro city,0.5241401508184661,0.05722365274967813,0.21390472687143644,0.18732757035129666,15
41,051,Multnomah County,0.26765129709907287,0.059095754574975665,0.4305590520535379,0.0912268487219501,15
27,057,Hubbard County,0.03662421932255763,0.0003660892214711155,0.5518529051422151,0.13686626235768412,15
38,081,Sargent County,0.031930812630903825,0.00018920300239510157,0.005641215789631916,0.7490410574523736,15
06,067,Sacramento County,0.2814090037350152,0.030216300993022006,0.0011371387994274468,0.31520096674270887,15
39,125,Paulding County,0.06394159372796283,0.001078524909777243,0.03988882897083835,0.8593014477122828,15
18,179,Wells County,0.062494955315830075,0.0016593491371947615,0.06312284251763059,0.8558093175081982,15
28,009,Benton County,0.0,0.0,0.0,0.0,1
31,077,Greeley County,0.0,0.0,0.0,0.0,1
31,095,Jefferson County,0.040979173281533145,0.0004418630200492327,0.05407147798351102,0.5912694627983933,15
25,001,Barnstable County,0.11382558517122614,0.004301547503074245,0.11850030077029135,0.002265891584287547,16
47,003,Bedford County,0.07317797934419919,0.002137160314104014,0.3324045468817587,0.5713734694967939,15
47,027,Clay County,0.04667671590794895,0.0009781261514755636,0.620702776940341,0.22460992195089272,15
17,029,Coles County,0.08050800692711946,0.002445066062428552,0.1270814399797255,0.7778586971183783,15
26,159,Van Buren County,0.05099131355222948,0.0012204706208681984,0.12009807125469672,0.25818788169596957,15
17,131,Mercer County,0.04633097533943259,0.0005871563668890244,0.11569179972896715,0.7950463798541213,15
21,177,Muhlenberg County,0.05872870329765913,0.0011742406395987286,0.5141818550827586,0.29389721045364103,15
47,105,Loudon County,0.16056708416918122,0.004373100026409984,0.3361864544877306,0.3859819175896113,15
46,025,Clark County,0.029103990592707553,7.793915932739583e-05,0.0047187312223194765,0.7285731063926991,15
42,109,Snyder County,0.08538117851494498,0.002047932520937857,0.553437518668781,0.33967591520259754,15
48,277,Lamar County,0.05199123901758118,0.0014263969845297378,0.214849276764589,0.5291146990767897,15
12,086,Miami-Dade County,0.1463225175535478,0.01931770154474711,0.004723801589861744,0.04359670369401866,16
08,097,Pitkin County,0.012644483387534688,0.00023494394908643224,0.6120804036751232,0.008206970622722866,16
51,595,Emporia city,0.4405883819496385,0.03425579655946148,0.2743954126153079,0.11114435302916978,15
20,071,Greeley County,0.027235828976314963,5.9819719436587525e-05,1.1606811233964744e-05,0.8012458572612211,14
13,145,Harris County,0.054222484109799796,0.00035707489535721814,0.7132108159896081,0.0858882678855215,15
13,251,Screven County,0.04208702654876634,0.00046040466868347576,0.27896496368154194,0.24577715142492332,15
48,433,Stonewall County,0.010748347664337682,3.4362691029185256e-05,0.03442839551532897,0.1170159137020664,15
33,009,Grafton County,0.04708847113852333,0.0012249703290260771,0.8396399047986743,0.03146334701296308,15
29,145,Newton County,0.0719942276837139,0.002169055437640627,0.3416536843161929,0.5702219912605534,15
48,311,McMullen County,0.011913966866429355,5.857702879286262e-05,0.001073611799516364,0.1038796016762042,15
17,035,Cumberland County,0.06044410077555873,0.0003365462145061435,0.199781244960571,0.7246340811136475,15
13,297,Walton County,0.13507460093318296,0.003179055928849801,0.4758780312387788,0.26588448622812755,15
06,111,Ventura County,0.09589805201053295,0.0026626842938004716,0.1346063446154108,0.057648343310525395,16
19,025,Calhoun County,0.0,0.0,0.0,0.0,1
51,580,Covington city,0.4892403899209123,0.07124026730427319,0.3356630494758139,0.05413524615290295,13
39,051,Fulton County,0.076484136133741,0.00421204614477458,0.05530358561521388,0.8338119102943398,15
46,097,Miner County,0.03699812861517523,9.417683371409128e-05,0.003886161473776309,0.8942108588927234,14
18,031,Decatur County,0.06066106317425744,0.001836493442424581,0.18354509322089116,0.7469464689620507,15
36,031,Essex County,0.02602170824003534,0.0003663011633870019,0.8075370272448277,0.030809735922248407,15
51,027,Buchanan County,0.05264304756230597,0.0004282221128106679,0.88951386791451,0.008634778255418975,15
28,087,Lowndes County,0.09614836006233028,0.003853927534320678,0.15682887969663778,0.38673436158560054,15
18,143,Scott County,0.07180369186502464,0.00195969200204082,0.45315939489326257,0.425983316476737,15
18,137,Ripley County,0.0566746986456796,0.001273431883415062,0.4445370780399696,0.46952022949693234,15
22,049,Jackson Parish,0.05468434759182207,0.0009309426168168348,0.5889256742598856,0.009948813122998173,15
48,157,Fort Bend County,0.17271272417817202,0.012592720237181674,0.04678355916176234,0.6152670982652969,15
18,161,Union County,0.05684995340167754,0.000473346390681177,0.21822320491270442,0.6920050742733082,15
29,119,McDonald County,0.05243528654217643,0.0007611075338055377,0.5639375402446877,0.3571403734707019,15
31,157,Scotts Bluff County,0.05162436297434932,0.0024045475265180717,0.012547086531084802,0.42320828816164674,15
38,021,Dickey County,0.03400758475807421,0.00017341805464494176,0.006630958773660536,0.7196271207582933,15
13,293,Upson County,0.0625692895100058,0.0016772702823988465,0.6672130260565688,0.13455611747469506,15
16,019,Bonneville County,0.02774374499870533,0.0003894975372052436,0.27731237190468316,0.20048407412229563,15
13,013,Barrow County,0.23659172778866683,0.007332507235465619,0.4142717293242704,0.25810937336708817,14
13,183,Long County,0.04428890187307944,0.0001221928978389928,0.3697849663152043,0.031228030018148226,15
48,271,Kinney County,0.01650778119241616,8.603768705242266e-05,0.04410576933601561,0.0026763320759442956,16
40,115,Ottawa County,0.06744390669964367,0.0019870821731264167,0.20910472303115007,0.6358275720380034,15
28,003,Alcorn County,0.06736276152257763,0.00225018722700571,0.462485768583092,0.25108158768500843,15
28,071,Lafayette County,0.0489544835038002,0.000864101273283155,0.5666417003302924,0.17652683471876035,15
22,043,Grant Parish,0.052658153217005156,0.0003669229900773988,0.5260050135688331,0.0778200802003755,15
17,115,Macon County,0.1281058903651253,0.009376104903219376,0.04392442639950453,0.7971059544346811,15
17,055,Franklin County,0.09327096692099664,0.00115728996032839,0.20095852923506113,0.5822537597830061,15
27,109,Olmsted County,0.10310409812705419,0.005106538353966642,0.12910912611960934,0.6846640919919904,15
01,097,Mobile County,0.10862123883293305,0.004452771182684518,0.26693525188371436,0.08289738081856844,16
01,057,Fayette County,0.04715932055152734,0.0004395080160519812,0.6447466644875315,0.08031070345576981,15
01,017,Chambers County,0.05662595067988015,0.0007882000460935699,0.6359806407006222,0.12488649458400553,15
37,131,Northampton County,0.043376065813616034,0.000414049141826348,0.36145606439978967,0.32122513101562594,15
08,081,Moffat County,0.007040110240349855,4.4982626831807764e-05,0.17241511723459976,0.011789983063858141,15
21,087,Green County,0.05573417401662917,0.00046205494122035447,0.4579349513278063,0.4682914796587532,15
18,047,Franklin County,0.05287075642379069,0.000496735232123752,0.5121464649157417,0.4043495878608217,15
37,013,Beaufort County,0.045457432648972014,0.0008787898035841631,0.22103674821066124,0.23831011066616237,15
38,015,Burleigh County,0.04782769334326915,0.0011494358204939053,0.002369891321145162,0.30351124630999654,15
37,159,Rowan County,0.14476094468135906,0.004823552039050013,0.47485890132045816,0.31344068549750964,15
27,067,Kandiyohi County,0.051788108930551614,0.0018410559094308482,0.053790745802924415,0.7392679616783144,15
48,149,Fayette County,0.04558043753570645,0.0006169205671324706,0.19939097196124986,0.5824961098524097,15
46,081,Lawrence County,0.022095755655825684,0.00032347536724223574,0.6644522715352098,0.01115490692593326,15
23,029,Washington County,0.027825997726260834,0.0003477383036728205,0.5494245997756128,0.01654199644026912,16
26,131,Ontonagon County,0.00993941074044239,8.537623933737634e-05,0.27274029579197334,0.01462674279241989,15
28,015,Carroll County,0.03786258003715948,0.00018672827422005353,0.6053287102114082,0.22060658762018923,15
41,003,Benton County,0.08039128579019346,0.0028202254848159244,0.4792625807215248,0.2600761317410127,15
27,133,Rock County,0.04503699096928,0.0004973878142144944,0.005141593570092812,0.9176459664079675,14
42,063,Indiana County,0.07671788661090445,0.001270642209476467,0.6789081722576035,0.21857794688207474,15
22,061,Lincoln Parish,0.08428260257073267,0.002317970190800358,0.5548864591846718,0.048752408268775665,15
40,131,Rogers County,0.07743679789682777,0.0038037963743326264,0.2649390562483337,0.47215122995926667,15
29,019,Boone County,0.0887947442128262,0.004839427455101789,0.40881646732858473,0.4605702820736524,15
40,015,Caddo County,0.039184510965958354,0.0007617063191188556,0.10949905419669746,0.31497391263594826,15
54,011,Cabell County,0.13379903601956916,0.008321117686446966,0.750588462396921,0.06718304166591262,15
48,383,Reagan County,0.015536557893032365,8.480395806961371e-05,0.0007254136482958245,0.06472137615253602,14
05,071,Johnson County,0.04559870719501248,0.0004912537028184347,0.6660175886098232,0.21524735665374436,15
36,041,Hamilton County,0.0,0.0,0.0,0.0,1
48,083,Coleman County,0.027001683435944827,0.00021422590148428722,0.04236927338912969,0.1277293464537207,15
04,017,Navajo County,0.009159180246842933,7.655505063572271e-05,0.14869639205537227,0.0005432826519590713,15
28,085,Lincoln County,0.06150596274671499,0.0012824572140138135,0.5686643305585157,0.20161515178008133,15
48,357,Ochiltree County,0.024412323254189256,0.00017030269222064872,0.0001055876691768022,0.5212412871250408,15
29,081,Harrison County,0.04108785001664696,0.00020138992533743575,0.19090138495038442,0.7412254266022219,15
13,223,Paulding County,0.17515980947769963,0.0031602648918778206,0.6097852147355226,0.10624525379944753,15
39,015,Brown County,0.06232465946930501,0.001216634194892674,0.38328770367697024,0.5340283984695503,15
47,141,Putnam County,0.13771485442164422,0.005776350282300562,0.5810894445226095,0.2534386633946675,15
38,101,Ward County,0.042983648439937516,0.0008967955025688645,0.009141702816235345,0.6558554864583203,15
25,027,Worcester County,0.1598304290325917,0.013140979797157388,0.6000477509731736,0.04595139963163535,15
39,091,Logan County,0.08208885789123845,0.002522570267612773,0.1521960652667605,0.7259702665706963,15
06,031,Kings County,0.05222470546008929,0.0033972990337004278,0.0001637372835285784,0.7372510806411113,15
06,073,San Diego County,0.15189545109243713,0.014764075010622548,0.030780435961352506,0.009269833606440696,16
